% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=905439, Sat Oct  3 22:52:06 2020
7 91 -0.04641079344934716 -0.00018585387971606552 0.00018467195694897467 0.0512210077012144 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 91 -0.04782657351019143 -0.00012349791053287764 0.00012823236264499944 0.06522193447470685 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 91 -0.03931497175479332 -0.00011554557974291996 2.2723316936238338e-05 0.04367412462524809 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 91 -0.08055378727952646 -0.00010832350242047745 0.00013919271832726776 0.07272094659086108 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 91 -0.048522344158026046 -5.453815139268578e-05 1.1556297005997622e-05 0.043639192414783756 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 91 -0.05316700468263798 -0.00015471274747062076 0.00019697580964277096 0.05062482245830166 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 91 -0.06455417886244406 -0.00024952682979948934 0.00016720415589043474 0.05736074360490876 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 91 -0.06124852522070748 -0.00010866869057815679 0.00034175075090660343 0.05970219898915733 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 91 -0.06642069131765947 -0.0005201753663971898 8.022668144702319e-05 0.046938620735244366 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
7 91 -0.06082799224446128 -0.0001769045760308257 0.00015620672775722318 0.058645088754594725 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
8 104 -0.06024372873039596 -6.259291000713589e-05 7.783622433140758e-05 0.06903002691900667 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
8 104 -0.0533963359679557 -3.119662583868223e-05 2.703659048616205e-05 0.04581907957018501 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
8 104 -0.08476448692375155 -0.00018067564400722817 7.479179552171687e-05 0.0723632288807569 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
8 104 -0.07697845099785858 -3.9938115119244333e-05 0.00011864515446286528 0.05259680399851483 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
8 104 -0.05953863750367795 -0.00012056739464395905 0.0001557405318127864 0.06088601381869055 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
8 104 -0.050835652144083567 -0.00022171232105365216 2.6195037242467647e-05 0.04014510414969699 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
8 104 -0.06235003263010657 -0.0003204301096231882 0.00013075749737235284 0.049420419994642736 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
8 104 -0.05926848815721732 -5.1889908041974556e-05 4.7329442920813816e-05 0.05914458037725106 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
8 104 -0.04968854385705832 -0.0003827624170731044 0.0001283720345881252 0.06278633875049658 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
8 104 -0.08326306808675393 -0.00013131419792466545 0.00046391752995300303 0.06438378504169079 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 117 -0.0737037601506485 -0.00038468070146748423 1.3796581887737636e-05 0.06928856189011805 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 117 -0.09922761407499578 -0.00010652524366156244 3.808157767188759e-05 0.0740781987251085 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 117 -0.04983338180562988 -0.00010157609281205323 0.00046853597098568716 0.04268806286040153 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 117 -0.05697101051907871 -9.782657900488769e-06 1.881564215101808e-05 0.04358064161841535 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 117 -0.07927254710523553 -1.7100921234461e-05 2.1878986897245162e-05 0.05508676854070391 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 117 -0.0663679574756035 -0.00015450273002434742 1.2758588881434703e-06 0.07474504038204033 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 117 -0.06535929794774552 -0.00011511496680742524 0.00032358757236630145 0.054128921627584536 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 117 -0.06055689682388095 -0.0003785387420839733 0.00021028458199751746 0.06528729913342614 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 117 -0.05830791034821891 -0.0001455239883225876 0.0003784457857624323 0.07400780896174829 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
9 117 -0.09538863665356699 -0.0009449459991723061 3.7769957637091476e-05 0.06561200012326418 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 130 -0.07523586847902825 -0.00035064594121106185 0.0001021525989048446 0.07622683544113179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 130 -0.10737451124434784 -0.00012030315266758404 0.0002870059208038044 0.07817688680909057 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 130 -0.05050187277468588 -0.00017978381169571627 8.503792517812719e-05 0.04352327947977278 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 130 -0.08073620762149285 -4.195264681440888e-06 0.00023825111644503475 0.060680054529056095 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 130 -0.06343911685807149 -8.892613502379223e-05 7.967458814610858e-05 0.04975934883692528 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 130 -0.065463213246752 -0.0002467231324237285 2.0351259150766095e-05 0.05932041201834874 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 130 -0.07614021384290409 -0.00013175598030321163 0.000291832101932531 0.06448631748684035 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 130 -0.06807084861238756 -0.00028777005857708233 6.293407036421672e-05 0.060414615523955856 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 130 -0.07389193442779647 -0.0004524228524221062 5.5731874672747126e-05 0.08303350034200689 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11 143 -0.07081969329181813 -0.00017580148289900207 8.557623570273474e-05 0.07991807504185977 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
10 130 -0.09815454840677121 -0.00015766384745612594 6.965003819427611e-05 0.07619766399714333 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11 143 -0.11765192765274712 -2.3035357610447343e-05 0.00036502129260320706 0.08020330151666913 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11 143 -0.08205863002564646 -4.0317555609374136e-05 2.9364416064633256e-05 0.058409822131967284 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11 143 -0.052172630630293954 -0.00025698181165549296 0.00024554212042167 0.044943572024547594 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11 143 -0.06247929804410707 -1.979221647183422e-05 0.00026806777179307756 0.049288984416025354 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11 143 -0.06463095962404589 -0.00030681090571028316 1.4165789022356802e-05 0.05702769234128186 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11 143 -0.07885596323785311 -7.523980366994586e-05 0.00019100720042985426 0.06588695258322165 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11 143 -0.08507831200449859 -1.0941577415645016e-05 0.0004926244519921044 0.06481537629998246 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11 143 -0.07779200036769848 -0.00026984800819513185 9.44469328800065e-05 0.09021498505389611 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
11 143 -0.10692808722405757 -7.909939038821563e-05 0.0005459552827525269 0.09276223084260482 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 156 -0.07596123393705069 -0.00011858740758422506 0.00038240298905683416 0.08176848732220385 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 156 -0.09987742758650411 -9.000697204477749e-05 3.1712531087165406e-05 0.062029532881489616 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 156 -0.1294610955757555 -3.752610328032521e-05 0.0006194482114848517 0.0875519603875133 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 156 -0.05913302797883798 -3.506858694349378e-05 0.00016271253527206883 0.05013626453011601 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 156 -0.07004383013547157 -0.00024579433640145847 0.0007610945461977476 0.044480387068639445 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 156 -0.08146781918533388 -0.00043874712661299257 7.539670126003878e-06 0.06718802021140126 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 156 -0.06996938328609342 -6.131448986551785e-05 0.0008345273676711609 0.05989663232812156 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 156 -0.09500348829490532 -0.0004016590070842571 0.0001733007563348363 0.06530107692678368 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 156 -0.07001848867719598 -0.00014468073063314364 0.00020279477463723292 0.08770534814440316 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
12 156 -0.11933053995779858 -2.1360662724353913e-05 2.2827850972745185e-05 0.10022266594195692 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 169 -0.0691198001233271 -6.27716440980439e-05 3.247781412988392e-05 0.07837717767665933 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 169 -0.12810320644344705 -0.00011784851218095115 0.00020385803350420637 0.09200347187363565 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 169 -0.10401044386575446 -0.00013986441635742154 9.401941076213108e-05 0.05502753007329597 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 169 -0.05598689619630429 -6.284012726693457e-05 0.0002110099263634923 0.051926561399709484 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 169 -0.07639368783656385 -3.709147042349538e-05 0.0005699026888424806 0.047836497537544743 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 169 -0.06379281599886202 -5.0730152242709166e-05 0.000211046504654064 0.06001407949544708 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 169 -0.0845649737163008 -0.0002629858914347768 0.00014304590507471828 0.07212343671755565 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 169 -0.09627166208744338 -0.00036712702123668333 8.114825163604883e-05 0.0656938935357879 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 169 -0.07024341871808322 -9.131467701755969e-05 5.8080079196500553e-05 0.08958288758908067 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
13 169 -0.12343197694208893 -5.3837614486670274e-05 0.0004142601515130017 0.09826384098479564 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 182 -0.1363116416720301 -0.0003916821325081685 0.00022690382064365671 0.10182429283155331 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 182 -0.06719556281190808 -5.964268840928457e-06 7.60252514892444e-05 0.08261232150561927 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 182 -0.06723464334975221 -1.2243802932886865e-05 0.0002685824646983267 0.052279583923529695 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 182 -0.10273354296160567 -0.0002636409504784937 0.00034351832466416026 0.051081232603468515 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 182 -0.07164450693531237 -3.5214906575536265e-05 0.00033345303249313193 0.05217854982196643 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 182 -0.09909264975225655 -0.00034508937160288185 0.0006784740422218764 0.06957073065104771 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 182 -0.07441249845327638 -6.699965083096165e-05 0.00017599501013062236 0.06266966329927091 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 182 -0.09605146941611302 -0.0001568047221471843 0.0007982653276084612 0.07550896985752731 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 182 -0.06646945893684757 -2.4976148358919807e-05 0.0001520488348325785 0.08682198646753124 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
14 182 -0.1319757418041798 -0.00019706216746242602 0.0003539934972932536 0.1129160687848442 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 195 -0.12887434117087807 -0.00032450411390674854 5.090837878719057e-05 0.1062751070970297 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 195 -0.07386259818961549 -0.0002635480646291948 0.0002036334262861491 0.08285091990227748 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 195 -0.07150166081343767 -0.0001837393145058788 0.0004634184702487295 0.06564541154753258 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 195 -0.10547175293289643 -0.0001326193645469663 0.000418188927807598 0.062937714514175 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 195 -0.09567745292787089 -7.986098588093452e-05 0.00012870771597623242 0.08425016869665716 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 195 -0.07598312072190287 -0.0003630649005596792 0.00017719383964813894 0.07069995531702222 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 195 -0.07290777608637644 -1.158901096899788e-05 0.00031715268275484676 0.08406498184370298 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 195 -0.10441472278960084 -0.0005657852579663705 0.00023066694826450433 0.08083002850982761 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 195 -0.06854332292721281 -0.0008471028072380017 0.00029970883333256483 0.09879648588812359 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
15 195 -0.1418412656885268 -2.2210139758883014e-05 0.0005204869040142073 0.10740728796256038 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
16 208 -0.13345884168588978 -4.442913793147562e-05 0.000285518412416376 0.10555841347136541 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
16 208 -0.07149610894787235 -4.1695961829703644e-05 0.0001474437776922522 0.07741688640988495 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
16 208 -0.07864403103380181 -0.00010167595604398814 0.00014755488105392512 0.06452254698644576 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
16 208 -0.1020661596408879 -2.659917077383507e-05 9.158529582051328e-05 0.08605431645882863 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
16 208 -0.10440026995697159 -0.0003444872733580862 0.0003800719041084568 0.07651287508456825 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
16 208 -0.08044594424306566 -0.00039162123346860196 0.0003285629529747417 0.07547349382723555 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
16 208 -0.11337613559890569 -8.942776403749867e-05 0.000172362273142359 0.0841845990473553 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
